RTENO,RTENAME,Av_HMindex
69022,WAGONTIRE,0.029003052040934563
69023,BUCHANAN,0.030507324263453484
69024,CROWLEY,0.08218333125114441
69025,WEDDERBURN,0.29979750514030457
69026,DAYS CREEK,0.18752747774124146
69027,DERBY,0.26957929134368896
69028,MODOC POINT,0.19141575694084167
69029,PAISLEY,0.06089846417307854
69030,BLITZEN,0.022147495299577713
69031,ALVORD LAKE,0.0196993350982666
69033,ADAIR,0.5470131635665894
69034,SCIO,0.4138616621494293
69035,JOSEPH,0.21005779504776
69038,SPARTA,0.1666937619447708
69040,DAYTON,0.5232542157173157
69041,GARFIELD,0.4525945782661438
69043,MT HOOD,0.1995074599981308
69044,MONTAGUE,0.2636706531047821
69045,EIGHTMILE,0.17656902968883514
69046,PENDLETON,0.29857826232910156
69048,MOUNT VERNON,0.0968870148062706
69049,GRANITE,0.13448408246040344
69050,ELKTON,0.16047661006450653
69051,CLEARWATER,0.08641243726015091
69052,ELK LAKE,0.04560529813170433
69053,CLOVER CREEK,0.07954923808574677
69054,SILVER CREEK,0.01675814390182495
69056,ADRIAN,0.1524435132741928
69057,HAZEL CAMP,0.2937138080596924
69058,SECRET VAL,0.1057179868221283
69059,EMIGRANT LK,0.2256580889225006
69060,BLY,0.09233380854129791
69061,BLIZZARD GAP,0.04667358472943306
69062,FISH LAKE,0.022901341319084167
69063,BATTLE MTN,0.07913810759782791
69105,UMATILLA,0.38270169496536255
69112,HASH ROCK,0.07849276065826416
69117,GLASGOW,0.3705228567123413
69127,SAMS VALLEY,0.19893024861812592
69136,SUMMIT PR,0.07736817002296448
69139,LAPHAM RES.,0.04462645202875137
69142,NICOLAI MTN.,0.13819748163223267
69147,WIZARD FALLS,0.06060701608657837
69155,MALHEUR NWR,0.0380917489528656
69164,ROME,0.0705844983458519
69201,TRASK SUMMIT,0.08306268602609634
69202,CANBY,0.602327287197113
69203,BADGER CREEK,0.046629972755908966
69204,MIKKALO,0.15746456384658813
69205,CECIL,0.3586893081665039
69206,HOWARD MDWS.,0.08509625494480133
69207,TROY,0.07661647349596024
69208,HELLS CANYON,0.08250787109136581
69209,WALDPORT,0.054223764687776566
69210,BLUE RIVER,0.058562569320201874
69211,MADRAS,0.202590674161911
69212,OCHOCO,0.07471684366464615
69213,BARNHOUSE,0.07098308205604553
69214,UNITY,0.09065456688404083
69215,NEWBRIDGE,0.12871988117694855
69217,COQUILLE,0.2746230959892273
69218,GREEN,0.29379507899284363
69219,WARNER MTN.,0.037845246493816376
69220,BALD MTN.,0.05709284543991089
69221,GREEN MTN.,0.042842037975788116
69222,HARNEY LAKE,0.022517884150147438
69223,CRANE,0.09629137068986893
69224,QUARTZ MTN.,0.07557983696460724
69225,MYRTLE GROVE,0.063616544008255
69226,RUCH,0.10467739403247833
69227,WHISKEY SPG.,0.070759117603302
69228,MERRILL,0.3004773259162903
69229,PICTURE FLAT,0.03195517510175705
69230,WARNER VALLY,0.02616657316684723
69231,CATLOW RIM,0.038436248898506165
69232,BOWDEN HILLS,0.07012972235679626
69233,MCMINNVILLE,0.5651217103004456
69234,BLACK MTN.,0.07435909658670425
69235,EAGLE CREEK,0.07956317812204361
69236,KLICKITAT MT,0.053287461400032043
69237,SALEM,0.5972328186035156
69238,SISTERS,0.10944893956184387
69239,DONNYBROOK,0.07246863842010498
69240,MONUMENT,0.0679650604724884
69241,DESOLATION,0.054291095584630966
69242,MALHEUR RES.,0.09015781432390213
69243,LORANE,0.052154358476400375
69244,FISH LAKE,0.0524744875729084
69245,PAUNINA,0.07314487546682358
69246,CROOKED RIV.,0.05394434183835983
69247,DONNELLY,0.019902989268302917
69248,SILVIES,0.028680332005023956
69249,SHEAVILLE,0.0920446440577507
69250,SELMA,0.1328951120376587
69251,PROSPECT,0.12916192412376404
69252,CHINCHALO,0.08100727945566177
69253,LAKEVIEW,0.041921962052583694
69254,FLOOK LAKE,0.028961947187781334
69255,TROUT CREEK,0.022708609700202942
69256,THREE FORKS,0.08913776278495789
69900,SANDY RIVER,0.38351523876190186
69901,MOLALLA,0.05182618275284767
69902,RILEY PEAK,0.06884019076824188
69903,SANTIAM,0.13408783078193665
69904,SCAPPOOSE,0.46859684586524963
69905,ZUMWALT,0.08293890953063965
72002,ESPYVILLE,0.4629571735858917
72003,CLOVER,0.4759911596775055
72004,HARMONSBURG,0.44517770409584045
72005,FERRIS CRNRS,0.42847925424575806
72006,WHIG HILL,0.20887410640716553
72008,TEEPLEVILLE,0.3742949068546295
72009,SIGEL,0.30605587363243103
72010,LYNCH,0.16379661858081818
72011,N WASHINGTON,0.3718230426311493
72012,N PINE GROVE,0.26914510130882263
72013,POTTERSDALE,0.10339808464050293
72014,ODIN,0.08823314309120178
72015,BETULA,0.21938177943229675
72016,RUSSELL CITY,0.18591482937335968
72017,RIDGWAY,0.30794623494148254
72018,ELDRED,0.21652117371559143
72019,RASSELAS,0.3198449909687042
72020,ROULETTE,0.20108553767204285
72021,RAMSEY,0.4263051450252533
72022,ARNOT,0.2740124762058258
72023,LOGUE,0.16932128369808197
72024,LITTLE MARSH,0.223398819565773
72025,ROSECRANS,0.42309921979904175
72028,CHERRY SPRS,0.0826055258512497
72029,MAWR GLEN,0.16943073272705078
72030,AUSTINVILLE,0.35128676891326904
72031,RUSH,0.34228846430778503
72033,BOW BRIDGE,0.35229629278182983
72034,MARSH HILL,0.14691226184368134
72035,WALLER,0.3908938467502594
72036,MILLVILLE,0.5086210370063782
72037,POCONO SUMIT,0.4123334288597107
72038,HOP BOTTOM,0.4091387689113617
72039,HONESDALE,0.383079469203949
72040,STARLIGHT,0.26827242970466614
72041,GREENTOWN,0.41187936067581177
72042,CANADENSIS,0.41559019684791565
72043,SUSQUEHANNA,0.2547002136707306
72044,POYNTELLE,0.23929230868816376
72046,BEAVER,0.5573949813842773
72047,DUVALL,0.3831353187561035
72048,PLESANT GROV,0.499146968126297
72049,PARKWOOD,0.40419086813926697
72050,KITTANNING,0.3937714993953705
72052,WAKENA,0.4786296784877777
72053,KAYLOR,0.47019901871681213
72054,SHELOCTA,0.42178696393966675
72056,MARGARET,0.3828054666519165
72057,VIRGINIA,0.4026428759098053
72058,PATTON,0.4348527193069458
72059,MARTINSBURG,0.46987777948379517
72060,MUNSON,0.3024536669254303
72061,WILLIAMSBURG,0.41867461800575256
72062,GEESEYTOWN,0.43441739678382874
72063,BALD EAGLE,0.48826515674591064
72064,WATERSTREET,0.38638070225715637
72066,RYDE,0.4602717161178589
72067,ST COLLEGE,0.3813402056694031
72068,PERU MILLS,0.3326301574707031
72069,NAGINEY,0.3389262855052948
72070,CLEAR SPRING,0.4277924597263336
72071,PINE GR MILL,0.35654744505882263
72072,MIFFLINTOWN,0.47281408309936523
72076,MIDDLETOWN,0.613139271736145
72077,MT GRETNA,0.6724610328674316
72078,BRUNNERVILLE,0.6084668636322021
72079,CARSONVILLE,0.4348553717136383
72080,SCHEAFFERSTN,0.603021502494812
72083,HOMETOWN,0.46473371982574463
72084,COLLEGEVILLE,0.6252033710479736
72085,NEW RINGGOLD,0.46414583921432495
72086,CLEARFIELD,0.5811785459518433
72087,DREHERSVILLE,0.48281291127204895
72088,JEFFERSON,0.39788997173309326
72090,GARRETT,0.27571308612823486
72091,WARRENS MILL,0.22067582607269287
72097,DOE RUN,0.5601125359535217
72101,HARRISVILLE,0.4201456606388092
72107,SUGAR GROVE,0.3207719922065735
72126,LTL PINE CR,0.12660180032253265
72127,DUBOISTOWN,0.2332332730293274
72132,ELLENTON,0.18620231747627258
72145,MARS,0.4483371675014496
72151,JEANNETTE,0.5482273101806641
72155,LAUREL HILL,0.3400101065635681
72165,LANDISBURG,0.3194521367549896
72173,ELIZABETHVIL,0.46175989508628845
72174,MOUNT JOY,0.6933941841125488
72181,BRICK TAVERN,0.558097779750824
72182,SCHWENKSVILL,0.606003999710083
72189,MILL RUN,0.264531672000885
72192,STONEYBREAK,0.30376556515693665
72193,BENDERSVILLE,0.5596194267272949
72194,SOUTH MTN,0.3499673306941986
72195,SHREWSBURY,0.6034013032913208
72196,JACOBUS,0.604683518409729
72198,CHATHAM,0.5557191967964172
72275,LEOLA,0.6793504357337952
72901,WYALUSING,0.38879647850990295
72902,BERWICK,0.4773917496204376
72903,WILD CREEK,0.38480275869369507
72904,ROTHROCK SF,0.08761700242757797
72905,TUSSEY MTN.,0.12060709297657013
72906,BROAD MTN.,0.15567681193351746
77001,QUONSET PT,0.4202044904232025
77003,SHANNOCK,0.38335829973220825
77004,WALLUM LAKE,0.5850008130073547
77102,PULASKI,0.3305588364601135
77800,BLOCK ISLAND,0.3846902549266815
80002,JAMESTOWN,0.1044282540678978
80003,HARDEEVILLE,0.3087335526943207
80004,ROME,0.4448353350162506
80005,HOLLY HILL,0.4308758080005646
80006,COWARD,0.39701759815216064
80007,FORESTON,0.4170818030834198
80008,NEW HOLLAND,0.36510422825813293
80009,WAGENER,0.3995729386806488
80010,DILLON,0.5119482278823853
80011,BISHOPVILLE,0.48736608028411865
80013,WALTERBORO,0.318043977022171
80015,SALEM XRD,0.1990213394165039
80017,OWINGS,0.40841802954673767
80018,BARTON CREEK,0.3666689693927765
80021,PLUM BRANCH,0.29138076305389404
80101,ADAMS RUN,0.2352687567472458
80112,CAUTHENS XRD,0.22306813299655914
80114,PROSPERITY,0.40125659108161926
80116,ANDERSON,0.5216991901397705
80119,CHESNEE,0.4315573573112488
80122,RED BLUFF,0.4574979841709137
80900,SANDHILLS,0.06646820902824402
81001,LENNOX,0.67031329870224
81002,TRIPP,0.47460100054740906
81003,HOWARD,0.5038287043571472
81004,WHITE LAKE,0.25922101736068726
81005,GEDDES,0.3632555902004242
81006,CHAMBERLAIN,0.34428927302360535
81007,WINNER,0.1919117569923401
81008,ROSEBUD,0.27280911803245544
81009,ROCKYFORD,0.20252206921577454
81010,VOLGA,0.5446565747261047
81011,RAYMOND,0.43146249651908875
81012,ROSWELL,0.4196825623512268
81013,BROADLAND,0.4713096618652344
81014,LANE,0.3569560647010803
81015,CROW CREEK,0.2346709966659546
81016,FT THOMPSON,0.2767723798751831
81017,WILMOT,0.5269234776496887
81018,VEBLEN,0.4938437044620514
81019,BRITTON,0.41325870156288147
81020,FORBES,0.413577675819397
81022,GETTYSBURG,0.4174082279205322
81023,LONG LAKE,0.22316968441009521
81024,LAPLANT,0.2204662561416626
81025,PROMISE,0.1278870701789856
81026,OWANKA,0.25135138630867004
81028,VOLUNTEER,0.14820776879787445
81029,CUSTER,0.22521273791790009
81030,OTTUMWA,0.22880519926548004
81031,HARDING,0.08745978772640228
81032,CEDAR PASS,0.1517908275127411
81033,FORT PIERRE,0.15330441296100616
81034,GORMAN,0.472089558839798
81035,MAURINE,0.09449606388807297
81036,REVA,0.1135336384177208
81037,LODGEPOLE,0.20839816331863403
81038,EAGLE BUTTE,0.20255093276500702
81039,ISABEL,0.18485386669635773
81040,MARCUS,0.1404201090335846
81041,HAYES,0.24939104914665222
81042,ARDMORE,0.11587505042552948
81043,BADLANDS,0.04040385037660599
81044,LACREEK,0.23990170657634735
81045,WHITE RIVER,0.18732194602489471
81046,PLEASANT VAL,0.05336930975317955
81047,HILL CITY,0.14314933121204376
81048,BLACK FOX,0.06227724999189377
81049,ENGLEWOOD,0.16412560641765594
81050,LONG DRAW,0.10647779703140259
81121,TURTON,0.4812091290950775
81127,SILVER CITY,0.1403626948595047
81900,PIONEER,0.09060196578502655
81901,COTTONWOOD,0.09121353924274445
81902,NORBECK,0.15674711763858795
81903,ELK MOUNTAIN,0.05727725103497505
81904,ROCHFORD,0.10189232975244522
81905,HAZELRODT,0.08513893187046051
81906,LIGHTNING CR,0.08531621098518372
81907,S. PIONEER,0.0926404595375061
81908,INDIAN,0.09399247914552689
81909,RAILROAD BUT,0.12114075571298599
81910,FRENCH CREEK,0.08157582581043243
82001,TIPTONVILLE,0.45980599522590637
82002,PAWPAW,0.5349898934364319
82003,MOSCOW,0.44164174795150757
82004,BROWNSVILLE,0.5210663676261902
82005,TIBBS,0.5854126214981079
82006,WHITEVILLE,0.3370598256587982
82007,BIG SANDY,0.297800213098526
82008,MANSFIELD,0.3990030884742737
82009,SWEETLIPS,0.28562694787979126
82010,SILERTON,0.3304441571235657
82011,TRENTON,0.521493136882782
82012,HUMBOLDT,0.6240566968917847
82013,POND CREEK,0.429327130317688
82014,INDIAN MOUND,0.40816181898117065
82015,COLLINWOOD,0.30423396825790405
82016,WRIGLEY,0.3410215675830841
82017,CMPBELSVILE,0.3542991280555725
82018,LEWIS FOREST,0.21449190378189087
82019,BELOTES BEND,0.43307584524154663
82020,WHITE HOUSE,0.46964943408966064
82021,PETERSBURG,0.3503263294696808
82022,PEYTONSVILLE,0.4679288864135742
82023,BRADYVILLE,0.360947847366333
82024,TULLAHOMA,0.46429353952407837
82025,SILVER PT,0.3718486428260803
82026,UNION HILL,0.31589043140411377
82027,GLEN,0.48549067974090576
82028,RED BANK,0.5487717390060425
82029,JASPER,0.3880281150341034
82030,SODDY,0.6138836741447449
82031,ELK VALLEY,0.31115618348121643
82032,SMOKEY JCT,0.303941547870636
82033,LOVELL,0.6658073663711548
82034,OLIVER SPGS,0.4371669888496399
82035,MCFARLAND,0.13830621540546417
82036,CLIMER,0.5163392424583435
82037,CORRYTON RD,0.5601793527603149
82038,JEFFERSN CTY,0.4544984996318817
82039,WALLAND,0.445664644241333
82040,MT OLIVE,0.5007811188697815
82041,ALLENS BRDGE,0.43697845935821533
82042,FISH SPRINGS,0.2619977593421936
82128,SIGNAL MTN,0.3297079801559448
82130,JONES GAP,0.32081425189971924
82135,HARBUCK,0.13709387183189392
82139,CORNPONE,0.3826885223388672
82900,WILLIS SPRNG,0.09581031650304794
82901,MECCA,0.17003807425498962
82902,TELLICO,0.11452209949493408
82903,NEWFOUND GAP,0.04510350897908211
82904,CADES COVE,0.05071267858147621
83001,LAG ATASCOSA,0.5542740225791931
83002,RACHAL,0.12582378089427948
83003,AGUA NUEVA,0.15684714913368225
83005,KINGSVILLE,0.4838709533214569
83006,PETRONILA,0.6139163970947266
83007,RANDADO,0.21697767078876495
83008,MIRANDO CITY,0.15333272516727448
83009,ENCINAL,0.19686909019947052
83011,HINKLES FER,0.2871316075325012
83013,INDIANOLA,0.4784966707229614
83015,HOBSON,0.47990304231643677
83016,GEORGE WEST,0.3094039857387543
83017,CAMPBELLTON,0.3811751902103424
83018,CATARINA,0.34280943870544434
83019,LA PRYOR,0.3201248347759247
83020,WINNIE,0.2606225311756134
83021,STOWELL,0.3787183463573456
83022,DANBURY,0.44548872113227844
83023,KATY,0.4668755829334259
83024,ARENOSA CRK,0.2031366378068924
83025,ROCK ISLAND,0.3097441494464874
83026,MULDOON,0.2624478042125702
83027,LOCKHART,0.4352954924106598
83028,BOERNE,0.20961859822273254
83029,LONE OAK,0.41849321126937866
83030,HONDO,0.31394559144973755
83031,UTOPIA,0.2070326805114746
83032,TOWN BLUFF,0.2471768856048584
83033,LIVINGSTON,0.29207977652549744
83034,NEW WAVERLY,0.25808820128440857
83035,OAK GROVE,0.33124178647994995
83036,GAUSE,0.3615967929363251
83041,VALLEY SPGS,0.14404766261577606
83042,HARPER,0.15739643573760986
83043,SAN SABA,0.1471882313489914
83044,DIBOLL,0.32332566380500793
83045,CALEDONIA,0.2394835203886032
83046,MASSEY LAKE,0.262596070766449
83048,KOSSE,0.4040128290653229
83049,THORNTON,0.3067791163921356
83050,OSAGE,0.2723073959350586
83051,PIDCOKE,0.22697627544403076
83052,KEMPNER,0.1897139847278595
83053,ADAMSVILLE,0.15570776164531708
83054,PEAR VALLEY,0.2992493510246277
83055,WINCHELL,0.1656554490327835
83056,MORTON,0.3545956313610077
83057,CROSSROADS,0.33279213309288025
83058,ATHENS,0.34116029739379883
83059,CHANDLER,0.45137912034988403
83060,OLA,0.41359826922416687
83061,DALLAS,0.6789161562919617
83062,GLEN ROSE,0.2933546006679535
83063,WEATHERFORD,0.614782452583313
83064,SELDEN,0.2864275872707367
83065,GRAFORD,0.2576805353164673
83066,COTTONWOOD,0.21006891131401062
83067,ALBANY,0.17860126495361328
83068,LYDIA,0.18267466127872467
83069,LIBERTY HILL,0.3846576511859894
83070,MILLER GROVE,0.3530147969722748
83071,DIKE,0.2464560866355896
83072,SADLER,0.3971601128578186
83074,RHOME,0.49828532338142395
83075,GAINESVILLE,0.4225771725177765
83076,OLNEY,0.31424808502197266
83077,HENRIETTA,0.32220396399497986
83078,GRAYBACK,0.11736543476581573
83080,EL INDIO,0.1430211365222931
83081,COMSTOCK,0.08782435208559036
83082,HOT SPRINGS,0.020056981593370438
83083,BLACK GAP,0.0350504107773304
83085,MERTZON,0.11177805066108704
83086,RANKIN,0.1659296303987503
83087,LONGFELLOW,0.08643265068531036
83088,ALTUDA,0.06903261691331863
83090,DELAWARE CRK,0.0593268908560276
83091,CORNUDAS,0.024069733917713165
83092,POST,0.3935444951057434
83093,LAMESA,0.6142247915267944
83094,PLAINS,0.23059582710266113
83095,CLARENDON,0.24623985588550568
83096,CHILDRESS,0.2944338619709015
83097,CIRCLE,0.5323419570922852
83098,RAYMONDVILLE,0.5017825961112976
83099,SLAUGHTER,0.1968761533498764
83100,CHANNING,0.24037940800189972
83101,PANTEX,0.36876043677330017
83102,TEXLINE,0.226158007979393
83103,WAKA,0.5422420501708984
83104,BOOKER,0.15667015314102173
83105,MIAMI,0.10946504026651382
83106,FLOYDADA,0.4234486520290375
83107,HACKBERRY,0.27645474672317505
83108,FRANKEL CITY,0.21122713387012482
83109,ROTAN,0.4811736047267914
83110,WINK,0.15863458812236786
83111,GIRVIN,0.10184361785650253
83112,OZONA,0.11365807056427002
83113,ELDORADO,0.12098760157823563
83114,INDIAN MTN,0.08041173964738846
83115,EL SAUZ,0.13568860292434692
83139,WALBURG,0.5274838805198669
83140,DRIPPING SPG,0.32731929421424866
83147,CAYUGA,0.28896820545196533
83179,HASKELL,0.42759567499160767
83184,CASA PIEDRA,0.04719669744372368
83189,BEAR MTN,0.09227970242500305
83204,GUERRA,0.11341451853513718
83210,KERMIT,0.10775787383317947
83214,FANNIN,0.2472400665283203
83237,CARLOS,0.4346889555454254
83238,LEANDER,0.481962651014328
83273,BLUE RIDGE,0.36899635195732117
83301,PROGRESO,0.6194433569908142
83302,LOYOLA BEACH,0.2758156657218933
83303,SEJITA,0.21819362044334412
83304,LAREDO,0.1811220645904541
83305,CHINQUAPIN,0.3529287278652191
83306,OYSTER LAKE,0.3968870937824249
83307,BAYSIDE,0.33759430050849915
83308,THREE RIVERS,0.1641886681318283
83309,MILLETT,0.3589802086353302
83310,PEDRO CREEK,0.13277111947536469
83311,PORT ACRES,0.4265056252479553
83312,MOON LAKE,0.4032328426837921
83313,MOUNT ZION,0.3394259214401245
83314,YOAKUM,0.3146977126598358
83315,BRITE,0.29821914434432983
83316,LEAKEY,0.08392444998025894
83317,MONTELL,0.12308011204004288
83318,LANGTRY,0.045095957815647125
83319,CASTOLON,0.01206815056502819
83320,PRESIDIO,0.14227356016635895
83321,FRED,0.19139379262924194
83322,UNION HILL,0.32435014843940735
83323,BURTON,0.32520750164985657
83324,CREEDMORE,0.4781434237957001
83325,PRAIRIE MTN.,0.16335558891296387
83326,ALLEN CREEK,0.09712586551904678
83327,ROCKSPRING,0.10619485378265381
83328,DEVILS R CYN,0.055049750953912735
83329,FT. STOCKTON,0.19390848278999329
83330,COYANDA DRAW,0.06990708410739899
83331,TOYAHVILLE,0.08158870786428452
83332,QUITMAN CYN.,0.04455994442105293
83333,ALEXANDER ST,0.18297693133354187
83334,POWELL PARK,0.13657675683498383
83335,WECHES,0.13803844153881073
83336,BONNER,0.23377837240695953
83337,BRUCEVILLE,0.5113051533699036
83338,DURAN,0.19432517886161804
83339,SHIELD,0.19007989764213562
83340,WALL,0.4503444731235504
83341,STILES,0.17579779028892517
83342,CRANE,0.0506545789539814
83343,MENTONE,0.13170935213565826
83344,SALT FLAT,0.060684267431497574
83345,SIERRA BLANC,0.09318248182535172
83346,CANUTILLO,0.5425611734390259
83347,BON WIER,0.23337870836257935
83348,EASTON,0.34602057933807373
83349,MT. SELMAN,0.3312806189060211
83350,WILLS POINT,0.3577145040035248
83351,CLEBURNE,0.45795688033103943
83352,WHIT MTN.,0.18348105251789093
83353,HAWLEY,0.41655340790748596
83354,SILVER,0.11644560098648071
83355,TENMILE,0.4635193943977356
83356,MIDLAND,0.3341015577316284
83357,SMYRNA,0.3512897789478302
83358,GAMBILL REF.,0.2962716221809387
83359,GREENVILLE,0.45300325751304626
83360,DECATUR,0.2930715084075928
83361,MEGARGEL,0.3566962778568268
83362,BEAVER CREEK,0.39584746956825256
83363,GIRARD,0.17437385022640228
83364,DOUGHERTY,0.47700053453445435
83365,PLAINS,0.49112382531166077
83366,CHARLIE,0.38331276178359985
83367,WILLIAMS,0.2863616347312927
83368,LAKEVIEW,0.2983720004558563
83369,CLAYTONVILLE,0.5503577589988708
83370,FRIONA,0.5698848962783813
83371,PANHANDLE,0.4294537305831909
83372,SKELLYTOWN,0.149402916431427
83373,DALHART,0.3395449221134186
83374,TWICHELL,0.45231568813323975
83375,GRUVER,0.4215986728668213
83376,CACTUS,0.4450497329235077
83377,DOVE MTN.,0.02160598151385784
83410,CAVASARA CR.,0.1265929490327835
83900,CHISOS BASIN,0.021741924807429314
83901,L. ATASCOSA NWR,0.0687827616930008
85001,WENDOVER,0.012072619050741196
85002,PROMONTORY,0.047391872853040695
85003,HYRUM,0.14829447865486145
85004,SALT SPRINGS,0.0049938298761844635
85005,TIMPIE SPG,0.054302748292684555
85006,BECK,0.057667575776576996
85007,ALTONAH,0.0924476906657219
85008,GRIZZLY RDGE,0.06648596376180649
85009,NOTCH PEAK,0.010268035344779491
85010,OAK CITY,0.13692091405391693
85011,GOSHEN,0.32275721430778503
85012,DRAGERTON,0.05926549434661865
85013,WILLOW CREEK,0.056004878133535385
85014,STOCK RES,0.024265281856060028
85015,BEAVER,0.1952013373374939
85016,DESERT VIEW,5.129563505761325e-4
85017,HANKSVILLE,0.08922867476940155
85019,IRON SPRINGS,0.23181799054145813
85020,NAVAJO LAKE,0.08807599544525146
85021,BOULDER,0.05438027158379555
85022,HITE,0.025098327547311783
85023,ANETH,0.1734323799610138
85024,LYNN,0.01701934076845646
85025,GROUSE CREEK,0.017475148662924767
85034,SKYLINE DRIV,0.10860142111778259
85102,JOHNSON CAN,0.1731937676668167
85103,ANT FLAT-OGDEN CAN,0.11424372345209122
85104,GOLD HILL,0.009879650548100471
85105,FAIRFIELD,0.3211401402950287
85107,WASATCH NF,0.08065643906593323
85108,JENSEN,0.19648082554340363
85109,FISH SPRINGS,0.028091082349419594
85110,DELTA,0.2209041863679886
85112,CLEVELAND,0.04524708539247513
85113,BONANZA,0.0798260048031807
85114,WAH WAH,0.0065667470917105675
85115,FISH LAKE NF,0.0809716135263443
85116,NOTOM,0.04884433001279831
85117,GLEN CANYON,0.05964122712612152
85118,CANYONLANDS,0.05498839169740677
85119,BERYL,0.04028843343257904
85120,MOQUITH MTN,0.03706876188516617
85121,MAIN CANYON,0.0359572134912014
85122,CANE SPR DES,0.025408275425434113
85123,BLANDING,0.031032953411340714
85151,KELTON,0.010520393960177898
85152,BEAR RIVER,0.30467647314071655
85153,RANDOLPH,0.1394457221031189
85155,VERNON,0.035048700869083405
85156,SOAPSTONE,0.066895991563797
85157,MOON LAKE,0.07066944241523743
85158,M WARNER RES,0.0601406991481781
85159,CALLAO,0.03817855194211006
85160,LEAMINGTON,0.05761483311653137
85161,FAYETTE,0.1361580491065979
85162,CASTLE DALE,0.058809809386730194
85163,HILL CREEK,0.05607559159398079
85164,INDIAN PEAK,0.06042532995343208
85165,RICHFIELD,0.08456244319677353
85166,GOOSEBERRY,0.09136179089546204
85167,GILSON BUTTE,0.04407232254743576
85168,LA SAL,0.03536202013492584
85169,SHIVWITZ,0.055899377912282944
85170,DIXIE NF,0.0637977197766304
85171,GLEN CANYON,0.029360787943005562
85172,LAKE POWELL,0.03963818401098251
85173,HATCH,0.028481656685471535
85203,HARDWARE RANCH,0.15169626474380493
85206,HEBER MTN.,0.12018460780382156
85218,MOAB,0.15079598128795624
85301,GOOSE CREEK MTN.,0.014293456450104713
85302,SNOWVILLE,0.05475233122706413
85303,BROWNS HOLE,0.10098277777433395
85304,CLIVE,0.08557699620723724
85305,GRANTSVILLE,0.1569969654083252
85306,KAMAS,0.2957104444503784
85307,HANNA,0.20740625262260437
85308,JONES HOLE,0.06140384078025818
85309,GANDY,0.023750724270939827
85310,JERICHO JUNCTION,0.04920041933655739
85311,FERRON,0.0947163924574852
85312,WELLINGTON,0.16277548670768738
85313,WESTWATER,0.02669411711394787
85314,TULE VALLEY,0.008431876078248024
85315,PINE CREEK,0.08736119419336319
85316,BICKNELL,0.0921378806233406
85317,GREEN RIVER,0.0810309499502182
85318,CANYON RIMS,0.028547344729304314
85319,NEWCASTLE,0.11918486654758453
85320,ALTON,0.07327926158905029
85321,ESCALANTE,0.10330594331026077
85322,BULLFROG BAY,0.05742514878511429
85323,MONTICELLO,0.14978893101215363
85901,NEPONSET RES,0.07468780130147934
85902,LOST CR. RES,0.06334219872951508
85903,SALERATUS CR,0.07292114943265915
85904,E. BEAR LAKE,0.07173782587051392
85905,ARCHES NP,0.02823593094944954
85906,LOGAN CANYON,0.11364033073186874
85907,RED SPUR MTN.,0.08597467839717865
85908,BRYCE CANYON,0.10964268445968628
85912,CANYONLANDS,0.04210212081670761
87001,MARLBORO,0.27459290623664856
87002,NORTH POWNAL,0.4257962703704834
87003,STRATTON,0.24744471907615662
87004,LANDGROVE,0.25896793603897095
87005,S READING,0.33791282773017883
87006,GAYSVILLE,0.37412121891975403
87007,POST MILLS,0.39085692167282104
87008,SHAFTSBURY,0.26646092534065247
87009,S WALLINGFRD,0.35184454917907715
87010,W RUTLAND,0.37912943959236145
87011,ST JOHNSBURY,0.3206625282764435
87012,EAST HAVEN,0.32893624901771545
87013,NORTHFLD FLS,0.2842438817024231
87014,MIDDLESEX,0.3447628617286682
87015,EAST CALAIS,0.3005117177963257
87016,NEWBURY,0.27797171473503113
87017,HARDWICK,0.3376948833465576
87018,GREENSBORO,0.31570374965667725
87019,FLETCHER,0.3803923726081848
87022,COLCHESTER,0.48790618777275085
87023,GRAND ISLE,0.399651437997818
87120,STOWE,0.36238229274749756
87121,BRISTOL,0.4209376573562622
88001,STAR TANNERY,0.39354512095451355
88002,TAYLORSTOWN,0.5186814665794373
88003,W AUGUSTA,0.1071179136633873
88004,CHURCHVILLE,0.350877583026886
88005,STANLEY,0.4044497013092041
88006,TRYME,0.31954288482666016
88007,EDINBURG,0.4025077223777771
88008,JEROME,0.36988985538482666
88009,GREAT FALLS,0.7988729476928711
88010,PORT ROYAL,0.45417746901512146
88011,PARTLOW,0.4451409876346588
88012,DAVID,0.46704283356666565
88013,ISOM,0.2951735556125641
88014,PUTNAM,0.3427773118019104
88015,COVINGTON,0.1427324414253235
88016,NEWBERN,0.5462666153907776
88017,FINCASTLE,0.5267334580421448
88018,NATURAL BRID,0.27953600883483887
88019,AMHERST,0.33612698316574097
88020,BIG ISLAND,0.2843291759490967
88021,COVESVILLE,0.2816818058490753
88022,CARTERS BRDG,0.3535655736923218
88023,SHIPMAN,0.2997131943702698
88024,CONCORD,0.3127399682998657
88025,MANNBORO,0.2294924110174179
88026,HALL,0.38495662808418274
88027,WAVERLY,0.3371194303035736
88028,CHURCH ROAD,0.3014523684978485
88029,WHITE STONE,0.4289155602455139
88030,SHARPS,0.4627159535884857
88031,SURRY,0.3970111906528473
88032,QUINBY,0.4797880947589874
88033,STICKLEYVILL,0.37163615226745605
88034,CLINCHPORT,0.4443901479244232
88035,MARION,0.3868023157119751
88036,SALTVILLE,0.3092697858810425
88037,ELAMSVILLE,0.2317158579826355
